task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch
AntMorphology-Exact-v0,0.3932268023490906,0.5335328578948975,
DKittyMorphology-Exact-v0,0.80893474817276,0.7529894858598709,
gtopx_data_2_1,0.9998161486976416,0.9997229215897546,0.9999236327837376
Superconductor-RandomForest-v0,0.3745147362351417,0.3044013082981109,
gtopx_data_3_1,0.9999818354450416,0.999971211319841,0.9999940269694776
TFBind8-Exact-v0,0.5756066292524338,0.5995520949363708,
gtopx_data_4_1,0.9999999283523046,0.999999847153631,0.999999963400436
TFBind10-Exact-v0,0.4797074198722839,0.4971795827150345,
gtopx_data_6_1,0.9999586178682358,0.9999346764100994,0.9999453735425976
KP_50,2.051880359649658,2.247202932834625,2.1969926357269287
KP_100,2.153643846511841,2.13075190782547,2.1595327258110046
KP_200,2.075389266014099,2.173745274543762,2.1955789923667908
TSP_20,0.1452389732003212,0.4644904062151909,0.1416525430977344
TSP_50,0.206480037420988,0.4149883389472961,0.1250271275639534
TSP_100,0.4050980135798454,0.2625986710190773,0.2699243724346161
HopperController-Exact-v0,0.1652360819280147,0.066742168739438,
LunarLander_136,0.4985663610857689,,0.6143792150753071
LunarLander_100,0.3294312176651185,,0.6079347001749378
LunarLander_148,0.6885300117171225,,0.6384998200655093
LunarLander_91,0.5877571626414761,,0.6133439739261202
LunarLander_152,0.6375503476392821,,0.6697772487752854
LunarLander_117,0.8034706147728771,,0.8820819330003911
LunarLander_174,0.5167440130489287,,0.4511440619631957
LunarLander_127,0.7120229416199803,,0.8007139271011234
LunarLander_60,0.8280428877082233,,0.5889476677147938
LunarLander_163,0.9123494811526488,,0.8967348757961441
LunarLander_86,0.7219778513303938,,0.5946407246503994
LunarLander_142,0.4102957457904673,,0.325597856257404
LunarLander_113,0.5996704111969883,,0.4374762957543206
LunarLander_155,0.8085135976655472,,0.6991516960957229
LunarLander_53,0.5238464018030481,,0.6587733472129615
LunarLander_159,0.9635332645956212,,0.5677754351672266
LunarLander_180,0.5789957801657938,,0.3816439909709117
LunarLander_103,0.6820185131158752,,0.5832529495779856
LunarLander_116,0.4827774683645366,,0.3166946154446752
RobotPush_256,1.1147871122462487,,0.9740780453761178
RobotPush_210,0.78839233511532,,0.7931392817022115
RobotPush_12,0.7685816255044821,,0.9637152205823848
RobotPush_125,0.667094054986752,,0.6579182666133604
RobotPush_140,0.7100185662954059,,0.8849259618297802
RobotPush_96,0.7073902530797519,,0.8531028221892782
RobotPush_172,0.4050973052036634,,0.4099415126892471
RobotPush_182,1.0,,1.0
RobotPush_123,0.7962426046963366,,0.5948056117198057
RobotPush_22,0.6468074716422794,,0.9372373859907636
RobotPush_11,0.9690180390199268,,0.8444883895270008
RobotPush_144,0.5520040083561604,,0.5532175492717823
RobotPush_298,0.8365055841574232,,0.918718734374268
RobotPush_291,0.9165866910092808,,0.7964507253787368
RobotPush_90,0.8923171547768782,,0.6898847615010881
RobotPush_57,0.7369788413092468,,0.7921129791228909
RobotPush_160,0.9827877081444256,,0.9722204656997092
RobotPush_250,0.9661866871252788,,0.9375710275156228
RobotPush_21,0.8117019195881531,,0.7144116858821616
RobotPush_100,0.8558024186434642,,0.9772186242968396
HPOB_5906_9914,0.9525756877803928,,0.9525756877803928
Rover_107,0.9705594286020116,,0.9200745861816166
HPOB_5906_9952,0.7647634231493702,,0.778868202358008
Rover_160,0.8840785087021265,,0.8051984868642729
HPOB_5906_3492,0.9908467212762498,,0.6674574037682239
Rover_292,0.9139292910890312,,0.8404786333815586
HPOB_5906_3493,0.9556430076628778,,0.9493007859509168
Rover_130,0.8448205589017019,,0.9107331217029276
HPOB_5906_3954,0.1629694729326305,,0.4192875923969527
Rover_85,0.8138650911707791,,0.7780562990835624
HPOB_5906_7295,0.083656287475167,,0.0933249781309713
Rover_54,0.896470374102179,,0.7330466537898712
HPOB_5906_49,0.5127001425745549,,0.9718029669628216
Rover_205,0.864827429556007,,0.8811840287947963
HPOB_5906_14965,0.8021739296144288,,0.6218266682689644
HPOB_5906_14951,1.00099204457794,,0.9345586077547392
Rover_150,0.8940589433770526,,0.9726106312807632
HPOB_5906_31,0.927101725962624,,0.2486505223743951
Rover_97,0.892757204788837,,0.9144145510257192
HPOB_5906_125923,0.1590240072380007,,0.0863329151016239
Rover_26,0.8955883001959039,,0.9096131980187868
HPOB_5906_3,0.1204774657078707,,0.2484700698661036
Rover_215,0.7696471090798239,,0.8488844638388074
HPOB_5906_3902,0.6482708029450422,,0.9847760880647032
Rover_63,0.4722977626831614,,0.7424033767945162
HPOB_5906_9957,0.99743438547959,,0.2539899167518731
Rover_294,0.9691720389007188,,0.7510678622130645
HPOB_5906_9967,0.8502541096104641,,0.8458965229112069
Rover_56,0.8469119164929336,,0.814356234180858
HPOB_5906_9983,0.1512303329343582,,1.0006458879509796
Rover_13,0.8580155227846803,,0.9446346078363932
HPOB_5906_3917,0.335266835166506,,0.3580368883540744
Rover_135,0.8588162908787562,,0.8919074387850888
HPOB_5906_9978,0.9419770243683536,,0.9358691492550436
Rover_82,0.8141067482312062,,0.7167791916704678
HPOB_5906_3891,0.3672594097100973,,0.3415908610320451
HPOB_5906_6566,0.028298758696351,,0.0520147399904168
Rover_165,0.9590162919834122,,0.5745241669817798
HPOB_5906_9889,0.9576896291759988,,0.9784696849040592
Rover_252,0.7032291988633217,,0.7786811358457608
HPOB_5906_3494,0.4574820655219958,,0.4138985416771936
Rover_43,0.7286254975072114,,0.7360390105547148
HPOB_5906_37,0.8514572875040933,,1.0136749574200004
HPOB_5906_3896,0.7260319043009076,,1.022728176202857
HPOB_5889_6566,0.4794487064399475,,0.585813588985642
HPOB_5889_14971,0.8897302596827329,,0.9494949885533122
HPOB_5889_9983,0.2995059479462956,,0.4571469613255066
HPOB_5889_3954,0.0309547303567968,,0.0668191614980261
