task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch
AntMorphology-Exact-v0,0.6307682991027832,0.4539986848831177,
DKittyMorphology-Exact-v0,0.8702287077903748,0.9152701497077942,
Superconductor-RandomForest-v0,0.2910705506801605,0.2879238426685333,
TFBind8-Exact-v0,0.8710675239562988,0.9616026878356934,
TFBind10-Exact-v0,0.5863009691238403,0.5748549103736877,
HopperController-Exact-v0,0.3271859586238861,0.1769973039627075,
gtopx_data_2_1,0.9999252987045466,,0.9998638703982856
gtopx_data_3_1,0.999997395897976,,0.9999957953845862
gtopx_data_4_1,0.9999999585794458,,0.9999999563864408
gtopx_data_6_1,0.9999612093820176,,0.9999850133952096
KP_50,2.4164605140686035,2.450465440750122,2.3025472164154053
KP_100,2.319174766540528,2.338265419006348,2.2817254066467285
KP_200,2.357515811920166,2.3054416179656982,2.15676212310791
TSP_20,0.5529024004936218,0.8103893399238586,0.5634886622428894
TSP_50,0.6810687780380249,0.8549876809120178,0.6482908725738525
TSP_100,0.5689874887466431,0.2967301905155182,0.5056769251823425
LunarLander_136,0.3965560511157716,,0.7811574246664548
LunarLander_100,0.708054068829042,,0.4949494765901823
LunarLander_148,0.5485267950426254,,1.0068361739370817
LunarLander_91,0.6423043663762035,,0.8921269705651436
LunarLander_152,1.0565013235411376,,0.8064593107734636
LunarLander_117,0.9962074153613092,,0.7821287526674817
LunarLander_174,0.7872349563858303,,0.8657111016952814
LunarLander_127,0.798804703673302,,1.0922024369883852
LunarLander_60,0.7827405024271624,,0.9527664495672588
LunarLander_163,0.8888555214636963,,0.9077182305682996
LunarLander_86,0.7951828645172437,,0.8127310088931189
LunarLander_142,0.9543167609199824,,0.6874066785585168
LunarLander_113,0.7846165575048349,,0.4353814205834503
LunarLander_155,0.960039051585779,,1.0312976671259595
LunarLander_53,0.7178213524510855,,0.9064132118625952
LunarLander_159,0.6838571634338237,,0.7292377760754215
LunarLander_180,0.7926278812257446,,0.6150253724160337
LunarLander_103,1.0573338021184775,,1.2486581034084296
LunarLander_116,1.092226298615754,,0.8401252298984601
RobotPush_256,1.5673679058895706,,1.5591433867102509
RobotPush_210,0.9009970295104104,,0.8030951314099248
RobotPush_12,0.9836403392001885,,1.000069607068918
RobotPush_125,0.6591110593252697,,0.6652101486585289
RobotPush_140,1.2525920672781077,,1.2613990976949272
RobotPush_96,1.0093819526455234,,0.9388939871369758
RobotPush_172,0.7546871514682558,,0.5146309917890903
RobotPush_182,1.0,,1.0
RobotPush_123,0.9459704579887832,,0.9688639568378544
RobotPush_22,0.943186001874726,,0.9779436600113132
RobotPush_11,0.9602424530329744,,0.9601174042876786
RobotPush_144,0.5711732446258999,,0.6279099094140238
RobotPush_298,0.9990801523202828,,0.9730728706017804
RobotPush_291,0.8961732222904487,,0.89368734865392
RobotPush_90,0.9865537182468348,,0.9944534964843648
RobotPush_57,0.9443294812590282,,0.915544082062758
RobotPush_160,0.9960706919019778,,0.9885342196449978
RobotPush_250,0.9695452148977536,,0.9695452148977536
RobotPush_21,0.893384143508619,,0.8846270429505162
RobotPush_100,0.8197361848708794,,0.9963243417337742
Rover_107,0.9727511021299154,,0.9696691052540444
Rover_160,0.9655663243158962,,0.9472847296886768
Rover_292,0.9293799948787276,,0.8759960605708823
Rover_130,0.997925088918492,,1.0014857057553517
Rover_85,0.9324371006840024,,0.9376402674968908
Rover_54,1.0071927515937915,,0.9369387147954562
Rover_205,0.9743019326012023,,0.9544981981320216
Rover_150,1.0367807585793558,,1.0418926265205766
Rover_97,0.9980352371843442,,0.9278542869704612
Rover_26,1.0140288991458648,,0.9533090668799696
Rover_215,0.7973555941099315,,0.835635154968375
Rover_63,0.8334558725269211,,0.8661746322915158
Rover_294,0.9066624003956132,,0.8263923546932539
Rover_56,0.9074816975634166,,0.9597683936633018
Rover_13,1.014430257336945,,0.9916876210077816
Rover_135,0.9711115834739724,,0.9451140896648608
Rover_82,1.0461964220416404,,1.0438313328947446
Rover_165,0.9904770685174388,,0.9730895395209208
Rover_252,0.9797277031846776,,0.8223239364828492
Rover_43,0.9037827112928608,,0.8340912903020151
HPOB_5906_9914,0.7298064686575226,,0.9901632917117346
HPOB_5906_9952,0.9596518119286452,,0.888184412968338
HPOB_5906_3492,0.9956496225696708,,0.9932569599913456
HPOB_5906_3493,0.9764166777544062,,0.9503504151861816
HPOB_5906_3954,0.4942068425826274,,0.5013778877673775
