task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch,Expert_GA,Expert_Grad
AntMorphology-Exact-v0,0.4582388624548912,0.3296583220362663,,0.2339447438716888,
DKittyMorphology-Exact-v0,0.8661803752183914,0.7889824062585831,,0.7855238318443298,
gtopx_data_2_1,0.999923411815464,,0.9998984899522668,0.9998727191649668,0.9996557177956635
gtopx_data_3_1,0.9999947188224968,,0.9999911803212622,0.9999911568032822,
Superconductor-RandomForest-v0,0.3054075688123703,0.3030869662761688,,0.4771129488945007,
TFBind8-Exact-v0,0.5792221426963806,0.5525141060352325,,0.8180611580610275,
gtopx_data_4_1,0.9999999322858816,,0.9999999141213198,0.9999999056225852,
TFBind10-Exact-v0,0.4892840683460235,0.4523159712553024,,0.5248132348060608,
gtopx_data_6_1,0.9999300858308818,,0.9999457404268758,0.999932789212362,
KP_50,2.006827175617218,,2.167286396026612,1.8066394329071045,
KP_100,2.293149471282959,,2.1239025592803955,1.8170413970947263,
KP_200,2.171858310699463,,2.09295392036438,2.0294339656829834,
TSP_20,0.0826663430780172,,0.1593787521123886,0.6804974377155304,
TSP_50,0.1933001317083835,,0.05649193841964,0.882021352648735,
TSP_100,0.3331113532185554,,0.1326865702867508,,
HopperController-Exact-v0,0.0073671384016051,-0.0328922923654317,,0.1937854886054992,
LunarLander_136,0.5692845000341074,,0.5187369237644619,,
LunarLander_100,0.4619127757382057,,0.8996202423078927,,
LunarLander_148,0.5731932079333232,,0.5592388469272551,,
LunarLander_91,0.5620147774776899,,0.5909472736754117,,
LunarLander_152,0.7397046949809386,,0.6083272004157128,,
LunarLander_117,0.7969703262821904,,0.6238805547101399,,
LunarLander_174,0.7619653403943054,,0.5050720482878968,,
LunarLander_127,0.4443620042192188,,0.8126742787563963,,
LunarLander_60,0.820801998028364,,0.6928223990176308,,
LunarLander_163,0.9064365742757888,,0.8974560733478593,,
LunarLander_86,0.5076398396376367,,0.4039208442466591,,
LunarLander_142,0.4468936505812535,,0.5684820064815435,,
LunarLander_113,0.3735094615252715,,0.5297131339952048,,
LunarLander_155,0.5081986351480374,,0.5833358124968071,,
LunarLander_53,0.4717215843047778,,0.3247799514309058,,
LunarLander_159,0.5611518805741542,,0.6066644012163676,,
LunarLander_180,0.4331941325151855,,0.4620576725461008,,
LunarLander_103,0.4093605407468842,,0.6734141085744323,,
