task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch
AntMorphology-Exact-v0,0.1619124822318554,0.1992525570094585,
DKittyMorphology-Exact-v0,0.3061556294560432,0.8464753031730652,
Superconductor-RandomForest-v0,0.2346104830503463,0.2290823757648468,
TFBind8-Exact-v0,0.4216411337256431,0.3933869004249573,
TFBind10-Exact-v0,0.4120120033621788,0.3954051285982132,
HopperController-Exact-v0,-0.0626261550933122,-0.0552181685343384,
gtopx_data_2_1,0.9997568314297508,,0.9997776710307764
gtopx_data_3_1,0.9999633801254744,,0.9999725193540944
gtopx_data_4_1,0.9999836455486129,,0.9999996991180682
gtopx_data_6_1,0.9999311421143514,,0.9999480812600549
KP_50,1.862094044685364,2.00062495470047,2.1942360401153564
KP_100,2.1339244842529297,2.070041298866272,2.0974772572517395
KP_200,2.158099174499512,2.1348044872283936,2.0594998002052307
TSP_20,-0.0545146418735384,0.2056609354913234,-0.0045751126017421
TSP_50,0.216365672647953,0.3050660640001297,-0.03508129902184
TSP_100,0.2689559236168861,0.1876597739756107,0.1644144654273986
LunarLander_136,0.3095136687299015,,0.4800822442099642
LunarLander_100,0.4889302581160316,,0.2841824956245701
LunarLander_148,0.3872070792378013,,0.5642600265993063
LunarLander_91,0.5423385684458546,,0.5353490742419269
LunarLander_152,0.750397951403901,,0.4660338056568346
LunarLander_117,0.5540356365666191,,0.5328826458463556
LunarLander_174,0.5980029804865447,,0.548287553895486
LunarLander_127,0.3855863114426776,,0.4017179040046716
LunarLander_60,0.6928223990176308,,0.6928223990176308
LunarLander_163,0.8583032170699829,,0.8559256856243923
LunarLander_86,0.3550547310040113,,0.5457229176196089
LunarLander_142,0.342012882383125,,0.2700570052232265
LunarLander_113,0.4450125419085278,,0.3449559336182302
LunarLander_155,0.6091423731000263,,0.6902426798297054
LunarLander_53,0.5122656673289667,,0.4250234362914582
LunarLander_159,0.3341895854713322,,0.4488657185950155
LunarLander_180,0.3990133578940696,,0.4115451829944437
LunarLander_103,0.2728038126725965,,-0.5583577534619045
LunarLander_116,0.4554120524305667,,0.6377354310550709
RobotPush_256,0.8727509124651807,,0.8299677319717003
RobotPush_210,0.8055031247122467,,0.78839233511532
RobotPush_12,0.6594466921782378,,0.8573118363461812
RobotPush_125,0.6579182666133604,,0.6579182666133604
RobotPush_140,0.1056950331639401,,0.6316651359354105
RobotPush_96,0.50899594257849,,0.7056758931996456
RobotPush_172,0.2876086777006029,,0.4082694302730875
RobotPush_182,1.0,,1.0
RobotPush_123,0.8691730774304952,,0.6817729707456877
RobotPush_22,0.6760250072440244,,0.5050708956659405
RobotPush_11,0.6714663414115533,,0.6254473602078563
RobotPush_144,0.5093339327461961,,0.5412425652132212
RobotPush_298,0.8463964590831423,,0.7988023338525171
RobotPush_291,0.7181030486054099,,0.6932110510339862
RobotPush_90,0.6034033174181902,,0.4944897688481478
RobotPush_57,0.3240517804964282,,0.5799493384469466
RobotPush_160,0.7372995174733603,,0.947028874627954
RobotPush_250,0.917110175731999,,0.9695452148977536
RobotPush_21,0.5036777556907268,,0.6195547118896355
RobotPush_100,0.6790662598546133,,0.4807800394592517
Rover_107,0.8136481666320672,,0.8236780736008764
Rover_160,0.7797205287829287,,0.7126542764201181
Rover_292,0.8332144087791379,,0.7551529134221386
Rover_130,0.9540706254978836,,0.8689531114887615
Rover_85,0.8458858076683965,,0.8360070900691423
Rover_54,0.7816377218407893,,0.728489026922704
Rover_205,0.773948087431851,,0.8841935263763196
Rover_150,0.9118780345412798,,0.7625260400642921
Rover_97,0.7016830118717285,,0.8442883221427613
Rover_26,0.889560946261095,,0.8856324191238403
Rover_215,0.4709529549066648,,0.6409391818041923
Rover_63,0.3632200203887722,,0.5132903447595248
Rover_294,0.8462980420421006,,0.7498807066301327
Rover_56,0.7582521549391102,,0.7006199032571319
Rover_13,0.7799718477498595,,0.8878933260202256
Rover_135,0.8845604748361978,,0.8642593564692599
Rover_82,0.5228252371711273,,0.7494633373647638
Rover_165,0.7223894371967572,,0.8072186761429396
Rover_252,0.882038731921734,,0.7261062489445811
Rover_43,0.7614777838125146,,0.3331499645259668
HPOB_5906_9914,0.5954889902312451,,0.4708858304541009
HPOB_5906_9952,0.3398761816088955,,0.7677770293352323
HPOB_5906_3492,0.4843223436686564,,0.9619633882081068
HPOB_5906_3493,0.9517780038190083,,0.9467831020481584
HPOB_5906_3954,0.486472340229918,,0.1828220641195626
HPOB_5906_7295,0.0720747912771544,,0.0709379351530117
HPOB_5906_49,0.5017641292004886,,0.5100333800235716
HPOB_5906_14965,0.2624611820214043,,0.350207427480212
HPOB_5906_14951,0.1425326862857032,,1.00065579285921
HPOB_5906_31,0.194214578884751,,0.2978688353922829
HPOB_5906_125923,0.0330391533185935,,0.4665517052559309
HPOB_5906_3,0.089456810400044,,0.1108354658021256
HPOB_5906_3902,0.5795150062758533,,0.5300354937248316
HPOB_5906_9957,0.063475734776341,,0.0836627533899962
HPOB_5906_9967,0.8395215445268368,,0.0438681518509907
HPOB_5906_9983,0.2793575072416307,,1.0006458879509796
HPOB_5906_3917,0.3204431729477031,,0.0990865729189926
HPOB_5906_9978,0.8218554804732507,,0.6522063795267945
HPOB_5906_3891,0.304584007959175,,0.1611062207666454
HPOB_5906_6566,0.0588504603610946,,0.0289591476250476
HPOB_5906_9889,0.7322846857841296,,0.9576896291759988
HPOB_5906_3494,0.4254536409276844,,0.4130866016056205
HPOB_5906_37,0.992381110183142,,0.1471055087776022
HPOB_5906_3896,0.1171406988182991,,0.1705542367732995
HPOB_5889_6566,0.096706143729153,,0.096706143729153
HPOB_5889_14971,0.1638155897067121,,0.1000220777738749
HPOB_5889_9983,0.090627771804241,,0.1067530578326291
HPOB_5889_3954,0.0222349754724336,,0.0471502355536456
HPOB_5889_9977,0.1471284915833807,,0.0868651428521173
HPOB_5889_7295,0.0372643603155651,,0.0255915071767206
HPOB_5889_3889,0.0308636078981088,,0.0409957111246102
HPOB_5889_9970,0.1855900456356717,,0.2951089083385173
HPOB_5889_3891,0.1130562780465378,,0.1095167246122956
HPOB_5889_9978,0.0371265050272233,,0.0305024757681761
HPOB_5889_3917,0.2331017805597329,,0.1622337938086957
HPOB_5889_9957,0.1162303092507603,,0.1281588404799607
HPOB_5889_9980,0.1570640224583096,,0.2126191161205049
HPOB_5889_3494,-0.0031441236144598,,-0.0200309322299134
HPOB_5889_10101,0.5101081948745837,,0.3749481154050674
HPOB_5889_31,0.4873898811638354,,0.0628395006060603
HPOB_5889_3493,0.128717561757016,,0.2466192421203265
HPOB_5889_3913,0.3864120898465111,,0.3282887889383161
HPOB_5889_9946,0.535652188223425,,0.2647669629032095
HPOB_5889_125923,0.3263250773535225,,0.31919168493215255
