task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch,Expert_GA,Expert_Grad
AntMorphology-Exact-v0,0.645161896944046,0.4817099422216415,,0.2262342572212219,
DKittyMorphology-Exact-v0,0.7377993911504745,0.9119960218667984,,0.3101395741105079,
Superconductor-RandomForest-v0,0.3819610178470611,0.4073561131954193,,0.4660392701625824,
TFBind8-Exact-v0,0.5732100307941437,0.5498237162828445,,0.8089849501848221,
TFBind10-Exact-v0,0.4668339192867279,0.5179297626018524,,0.51352658867836,
HopperController-Exact-v0,0.0672795064747333,-0.0003148765244986,,0.0136601044796407,
gtopx_data_2_1,0.9998425712519317,0.9998579435465056,0.9997956713029914,0.9998576411019944,0.9996958687589971
gtopx_data_3_1,0.9999794953718564,0.9999913029680346,0.9999404505216454,0.9999882951750154,
gtopx_data_4_1,0.999999863911321,0.999999574806645,0.9999999172214052,0.9999999028248444,
gtopx_data_6_1,0.9999413502276132,0.9999427312519288,0.9999417355075104,0.999967640100024,
KP_50,2.0938007831573486,2.2227492928504944,2.188168466091156,1.9545753002166748,
KP_100,2.2420475482940674,2.193764925003052,2.171103775501251,1.7515769004821775,
KP_200,2.10309100151062,2.1062026023864746,2.0059142112731934,2.0374910831451416,
TSP_20,0.0897213313728571,0.4767976477742195,0.1354800090193748,0.5093433409929276,
TSP_50,0.1059268694370985,0.3389264196157455,0.130503199994564,0.8843445628881454,
TSP_100,0.319004587829113,0.1226000897586345,0.3001220896840095,,
LunarLander_136,0.595233405110328,0.556936025010222,0.5665045760611928,,
LunarLander_100,0.5043404650259107,0.5734248527545497,0.5979184078184826,,
LunarLander_148,0.7189620646628927,0.8342094615686299,0.6047584629203955,,
LunarLander_91,0.5994660732611661,0.6059545891068224,0.6121266355915023,,
LunarLander_152,0.5444321577802135,0.7056371146531799,0.8520613637208547,,
LunarLander_117,0.6548613444526099,0.6846574704300351,0.5912825985777972,,
LunarLander_174,0.9037570323478528,0.6656426661154633,0.7270873458268106,,
LunarLander_127,0.5937186132892445,0.7283155547014368,0.8191386717418929,,
LunarLander_60,0.6979741137608669,0.6206806509641544,0.7229874397329211,,
LunarLander_163,0.8766685703593274,0.8898254560851345,0.8983794432672586,,
LunarLander_86,0.6498541711322646,0.2120989960550859,0.7530665750519633,,
LunarLander_142,0.3623266069642868,0.6031424017156226,0.348255876267377,,
LunarLander_113,0.3292207946503777,0.2835163635917544,0.4858144694358464,,
LunarLander_155,0.7375682146403373,0.5433376337199209,0.6784512744541598,,
LunarLander_53,0.531984144594207,-0.1283452173376739,0.7654917484710267,,
LunarLander_159,0.4718365298033793,0.4335767548401457,0.654747544409529,,
LunarLander_180,0.4987967198373534,0.5077722541362967,0.4148442441744717,,
LunarLander_103,0.9377594473022084,0.0899567521406633,0.23396057942447,,
LunarLander_116,0.3407773025144882,0.5654123844516071,0.8833821038669472,,
RobotPush_256,1.6800473663329862,1.085168988266132,1.3833436801097256,,
RobotPush_210,0.7951086542386403,0.78839233511532,0.7870479582875588,,
RobotPush_12,0.8180394946825723,0.8281492609622929,0.925150874273804,,
RobotPush_125,0.5947246842172123,0.6579182666133604,0.6579182666133604,,
RobotPush_140,1.177832787637834,0.7875620135560174,1.1899802595306856,,
RobotPush_96,0.6437475207905113,0.8336466519029632,0.7024033779376023,,
RobotPush_172,0.426653849239617,0.5722429298790288,0.4618523357551766,,
RobotPush_182,1.0,1.0,1.0,,
RobotPush_123,0.8995808843663965,0.7156901722183021,0.8154645026128441,,
