task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch
AntMorphology-Exact-v0,341.41455078125,361.2322082519531,
DKittyMorphology-Exact-v0,159.8209228515625,135.32286071777344,
gtopx_data_2_1,-131.89853253222577,-221.91363646380333,-75.91888921196445
Superconductor-RandomForest-v0,72.90835571289062,78.57511138916016,
gtopx_data_3_1,-173.1594229902868,-105.88986359043535,-61.52617900407483
TFBind8-Exact-v0,0.8735414147377014,0.9839298129081726,
gtopx_data_4_1,-129.21029460717838,-199.70056213466228,-85.97610348540213
TFBind10-Exact-v0,0.5416707992553711,0.6330821514129639,
gtopx_data_6_1,-77.79222972585816,-77.52540642259629,-47.63014206959344
KP_50,11.317399978637695,13.574939727783203,11.607211112976074
KP_100,28.608381271362305,28.197629928588867,28.51415061950684
KP_200,26.991323471069336,31.31829643249512,29.665870666503903
TSP_20,-8.267812728881836,-5.811351776123047,-9.079514503479004
TSP_50,-12.749448776245115,-10.321073532104492,-18.5276107788086
TSP_100,-27.37231063842773,-28.780532836914062,-23.193737030029297
HopperController-Exact-v0,319.405517578125,179.16114807128906,
LunarLander_136,160.29156089966204,,181.6501815768244
LunarLander_100,68.14924292998941,,94.00977292999065
LunarLander_148,-40.07997274425283,,-36.95063990177268
LunarLander_91,61.63235367720736,,58.65253978018186
LunarLander_152,20.619676965697533,,-4.353857499316744
LunarLander_117,52.51086155603937,,47.53626191322437
LunarLander_174,68.64693338073624,,-30.792469791989827
LunarLander_127,-4.506309148205419,,-7.639052691820849
LunarLander_60,-96.70307312521656,,-136.62851506195173
LunarLander_163,115.67672653124951,,82.9041347440346
LunarLander_86,6.711262086143409,,-54.0176563282028
LunarLander_142,6.47332520915483,,-60.461750360326334
LunarLander_113,173.58321418471232,,-0.7314704681877618
LunarLander_155,259.181383567732,,157.54502913345905
LunarLander_53,64.04847638986233,,47.94887438003159
LunarLander_159,-2.944274059072384,,-47.93261406926226
LunarLander_180,-38.02717335241768,,-103.03600969257116
LunarLander_103,-39.59036428333512,,-75.8850383374731
LunarLander_116,-49.51232060115129,,-104.8352286414666
RobotPush_256,0.4260765377251943,,0.3052875834079522
RobotPush_210,1.0043487048692397,,3.055836790613071
RobotPush_12,3.6263201520076978,,3.9891157103946537
RobotPush_125,0.3239928756435439,,0.3171643823173727
RobotPush_140,0.0,,0.0915969726752465
RobotPush_96,5.57226648719876,,6.531934133299164
RobotPush_172,0.4801760690770838,,4.172043980835117
RobotPush_182,0.0848935103957093,,0.0
RobotPush_123,5.881464220832497,,4.633466738313218
RobotPush_22,3.963304392824718,,4.105073929743985
RobotPush_11,3.863369903732144,,3.634616499261612
RobotPush_144,0.7379062372000238,,0.7060513687615381
RobotPush_298,3.236040771136423,,3.3355724777730207
RobotPush_291,6.734988566096229,,5.874091894298194
RobotPush_90,5.41024762748424,,5.919181920698127
RobotPush_57,3.958606622836211,,3.750045304574056
RobotPush_160,0.6552846485838149,,0.4751425324427138
RobotPush_250,0.0,,0.0
RobotPush_21,8.81979400135169,,7.1609481388307685
RobotPush_100,6.96211743879497,,6.95347776686468
HPOB_5906_9914,-0.9461042881011964,,-0.9461042881011964
Rover_107,0.1361978992908666,,0.2772450302501638
HPOB_5906_9952,-0.7419586181640625,,-0.7495617270469666
Rover_160,-1.2241265647556896,,-1.9564093596215344
HPOB_5906_3492,-0.4975685477256775,,-0.6285524368286133
Rover_292,-5.209927039487699,,-8.520169414046775
HPOB_5906_3493,-0.6492379903793335,,-0.6489161252975464
Rover_130,-3.410131581213997,,-0.8617848212647964
HPOB_5906_3954,-0.8420698642730713,,-0.7733904123306274
Rover_85,-5.122414582004983,,-5.941857337850568
HPOB_5906_7295,-0.823016881942749,,-0.8264287710189819
Rover_54,-3.3868540906160005,,-5.069363585307813
HPOB_5906_49,-0.6475103497505188,,-0.3518495559692383
Rover_205,0.0618455481116734,,-1.138643457548224
HPOB_5906_14965,-0.8839247226715088,,-0.8905512094497681
HPOB_5906_14951,-0.5507349371910095,,-0.5508705377578735
Rover_150,-9.479463151726438,,-7.895836697211188
HPOB_5906_31,-0.7001033425331116,,-0.6991665959358215
Rover_97,-3.253747372810904,,-1.2628292270597696
HPOB_5906_125923,-0.5577633380889893,,-0.6475556492805481
Rover_26,-4.675935220428242,,-5.510616907785228
HPOB_5906_3,-0.677624523639679,,-0.7197793126106262
Rover_215,-10.588214334345018,,-9.17196099790718
HPOB_5906_3902,-0.8772427439689636,,-0.8756740689277649
Rover_63,-17.241594341513363,,-16.776126627225906
HPOB_5906_9957,-0.6548847556114197,,-0.6608129143714905
Rover_294,-0.8070186473259141,,-2.8244632830772294
HPOB_5906_9967,-0.6714063882827759,,-0.6558032035827637
Rover_56,-1.2722155580361338,,-2.254646527169464
HPOB_5906_9983,-0.5508737564086914,,-0.550249457359314
Rover_13,-10.2965994464057,,-8.220735886296714
HPOB_5906_3917,-0.8446943163871765,,-0.842600405216217
Rover_135,-3.465302748352727,,-1.94252753042816
HPOB_5906_9978,-0.936825394630432,,-0.937022864818573
Rover_82,-12.560212061812829,,-12.64761338964844
HPOB_5906_3891,-0.513739287853241,,-0.7979028224945068
HPOB_5906_6566,-0.9396101832389832,,-0.9088630080223083
Rover_165,-7.53009486493419,,-13.019281518362863
HPOB_5906_9889,-0.9450923800468444,,-0.9449378848075868
