task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch
AntMorphology-Exact-v0,0.2400019504129886,0.6008237302303314,0.2500451765954494
DKittyMorphology-Exact-v0,0.7578978538513184,0.7803102731704712,0.7627596259117126
Superconductor-RandomForest-v0,0.3097060620784759,0.2606908679008484,0.3798534870147705
TFBind8-Exact-v0,0.5772456228733063,0.583984449505806,0.5225049257278442
TFBind10-Exact-v0,0.4778415709733963,0.509385734796524,0.481941781938076
HopperController-Exact-v0,0.0990203004330396,-0.0549356248229742,0.1738701499998569
gtopx_data_2_1,0.9999175233488876,0.999886647054072,0.9996627563641134
gtopx_data_3_1,0.9999733142963202,0.9999885264838406,0.9999938934122198
gtopx_data_4_1,0.9999998820004036,0.9999998769294556,0.999999937139714
gtopx_data_6_1,0.9999573654071592,0.9999610125040156,0.9999471124938746
KP_50,2.153192460536957,,2.144141435623169
KP_100,2.247005522251129,,2.1433032751083374
KP_200,2.186959981918335,,2.064170241355896
TSP_20,0.1508938297629356,,0.1040042322129011
TSP_50,0.1528640277683735,,0.1407226324081421
TSP_100,0.4753297567367553,,0.2382395267486572
LunarLander_136,0.4218524308236054,,0.6234863757254421
LunarLander_100,0.4060599949388015,,0.5692838272509781
LunarLander_148,0.7033797987323951,,0.6666161336122752
LunarLander_91,0.5896949607818667,,0.7029912922405814
LunarLander_152,0.36205878661524,,0.7764477655538576
LunarLander_117,0.7849535368949981,,0.6491883444021279
LunarLander_174,0.7566724255936688,,0.5189046287729138
LunarLander_127,0.4715734043417304,,0.847543261659571
LunarLander_60,0.8260717199015709,,0.2835226255148512
LunarLander_163,0.9152886463558952,,0.8955747169864388
LunarLander_86,0.8000220679524798,,0.7492083877937973
LunarLander_142,0.4104228254797361,,0.3684628209336026
LunarLander_113,0.6140989067131956,,0.4201188502971241
LunarLander_155,0.8394943266619869,,0.9760408990477264
LunarLander_53,0.632397819968959,,0.5359316302636287
LunarLander_159,0.1707234316179711,,0.7211453210484708
LunarLander_180,0.401253597379076,,0.4824898737038732
LunarLander_103,0.9305170262555892,,0.0663986002918721
LunarLander_116,0.4445348676571115,,0.8396037493539052
RobotPush_256,0.9471431746278652,,1.2116601934153033
RobotPush_210,0.8092629339353647,,0.7890934034514809
RobotPush_12,0.6549233218507006,,0.7742776230437702
RobotPush_125,0.6579182666145551,,0.8379002726895982
RobotPush_140,0.5176636116164308,,0.9629679929987964
RobotPush_96,0.5509727876423648,,0.7870507580199717
RobotPush_172,0.3929977080664647,,0.499604215203316
RobotPush_182,1.0,,1.0
RobotPush_123,0.5876405699965839,,0.6929322255933897
RobotPush_22,0.4580885930099294,,
RobotPush_11,0.8030116543140949,,
RobotPush_144,0.5100524497654836,,
RobotPush_298,0.8028609356157295,,
RobotPush_291,0.784643265577884,,
RobotPush_90,0.5972664940234763,,
RobotPush_57,0.9027500679405888,,
RobotPush_160,0.7558965636213715,,
RobotPush_250,0.8948977635643586,,
RobotPush_21,0.8475192816443387,,
RobotPush_100,0.5324159780239777,,
Rover_107,0.9779154136063262,,
Rover_160,0.8955323808248847,,
Rover_292,0.7846088714283695,,
Rover_130,0.8565880643815607,,
Rover_85,0.8355523971652499,,
Rover_54,0.8886934866741989,,
Rover_205,0.7970334392459284,,
Rover_150,0.8527933848854833,,
Rover_97,0.9328532566975114,,
Rover_26,0.8773648639223641,,
Rover_215,0.8287712813678434,,
Rover_63,0.8448289360018357,,
Rover_294,0.908867362511194,,
Rover_56,0.8195964244840758,,
Rover_13,0.8696567244299372,,
Rover_135,0.9104289974171168,,
Rover_82,0.8449310043355852,,
Rover_165,0.8850022935426144,,
Rover_252,0.79321304296951,,
Rover_43,0.7534169420256407,,
HPOB_5906_9914,0.9525756877803928,,
HPOB_5906_9952,0.8660783064899982,,
HPOB_5906_3492,0.993295899715234,,
HPOB_5906_3493,0.9506578907118858,,
HPOB_5906_3954,0.2272449470340546,,
HPOB_5906_7295,0.0786726169976255,,
HPOB_5906_49,0.505410565093009,,
HPOB_5906_14965,0.4772463255082476,,
HPOB_5906_14951,0.8062351968924087,,
HPOB_5906_31,0.9799692666352678,,
HPOB_5906_125923,0.7350108094530863,,
HPOB_5906_3,0.1766219289123188,,
HPOB_5906_3902,0.6663878209121763,,
HPOB_5906_9957,0.1858727029053328,,
HPOB_5906_9967,0.1693995661210688,,
HPOB_5906_9983,1.0006458879509796,,
HPOB_5906_3917,0.3356866721336777,,
HPOB_5906_9978,0.4435780399739305,,
HPOB_5906_3891,0.2857954271500165,,
HPOB_5906_6566,0.0129328305289937,,
HPOB_5906_9889,0.9916049995347366,,
HPOB_5906_3494,0.4998816369491926,,
HPOB_5906_37,0.5183079361065975,,
HPOB_5906_3896,1.004966597717767,,
HPOB_5889_6566,0.4658591650294295,,
HPOB_5889_14971,0.8897302596827329,,
HPOB_5889_9983,0.5194713128804247,,
HPOB_5889_3954,0.0614666318489611,,
HPOB_5889_9977,0.0729145125550446,,
HPOB_5889_7295,0.1075008257866775,,
HPOB_5889_3889,0.0308636078981088,,
HPOB_5889_9970,0.3158584042834729,,
HPOB_5889_3891,0.1620558497633532,,
HPOB_5889_9978,0.090566053506921,,
HPOB_5889_3917,0.2739006668579275,,
HPOB_5889_9957,0.1981251033182469,,
HPOB_5889_9980,0.3028237221392202,,
HPOB_5889_3494,-0.0003978983833584,,
HPOB_5889_10101,0.5338891641281264,,
HPOB_5889_31,0.1103350892663004,,
HPOB_5889_3493,0.3827877905877608,,
HPOB_5889_3913,0.4140632658599649,,
HPOB_5889_9946,0.5511014759410883,,
HPOB_5889_125923,0.6734718560168995,,
