task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch,Expert_GA,Expert_Grad
AntMorphology-Exact-v0,0.7453500628471375,0.7656312584877014,,0.3318206667900085,
DKittyMorphology-Exact-v0,0.8517327308654785,0.8316748142242432,,0.7383092045783997,
gtopx_data_2_1,0.999887002762508,0.9997779026947908,0.999954851185831,0.9999476792334516,0.9998853771976185
Superconductor-RandomForest-v0,0.3940985202789306,0.4247296750545501,,0.4995444715023041,
gtopx_data_3_1,0.999988404289112,0.9999935974709232,0.9999970223287922,0.9999959714593908,
TFBind8-Exact-v0,0.8735414147377014,0.9839298129081726,,0.988455057144165,
gtopx_data_4_1,0.9999999408282076,0.9999998951257392,0.999999968859159,0.9999999458376492,
TFBind10-Exact-v0,0.6019706130027771,0.6248967051506042,,0.8142180442810059,
gtopx_data_6_1,0.9999643131391276,0.999964479758042,0.9999831479794172,0.9999751311906628,
KP_50,2.273383140563965,2.467836141586304,2.298345804214477,1.9585506916046145,
KP_100,2.2461421489715576,2.2328574657440186,2.2430944442749023,1.8511149883270264,
KP_200,2.167943239212036,2.282731533050537,2.2388949394226074,2.0949201583862305,
TSP_20,0.4871695339679718,0.7886465787887573,0.3875508308410644,0.9969357252120972,
TSP_50,0.6221686601638794,0.7552682757377625,0.3054665923118591,,
TSP_100,0.5400989055633545,0.5046594142913818,0.6452574133872986,,
HopperController-Exact-v0,0.1817343384027481,0.0716243833303451,,0.3657706677913666,
LunarLander_136,0.8007453173394393,,0.8360588429289538,,
LunarLander_100,0.6561928951911052,,0.6968118505364587,,
LunarLander_148,0.7881930787872355,,0.7957536040626763,,
LunarLander_91,0.8710464876298065,,0.8603306551247553,,
LunarLander_152,0.9796686703749776,,0.8914107181360124,,
LunarLander_117,0.9802749270903468,,0.9649296397543806,,
LunarLander_174,1.0270950280982785,,0.745592384905077,,
LunarLander_127,0.9193772763826142,,0.9061876564244088,,
LunarLander_60,0.994719090373367,,0.7797131597669179,,
LunarLander_163,0.9433884173403816,,0.9324153390159822,,
LunarLander_86,0.962808197128152,,0.7481012020969788,,
LunarLander_142,0.6446803385501615,,0.5088577564898359,,
LunarLander_113,0.8154471969797374,,0.5273658590500236,,
LunarLander_155,0.9785632732931622,,0.8026598489108754,,
LunarLander_53,0.8827045083791465,,0.8382250774715189,,
LunarLander_159,1.1505046217304176,,0.8411038400200981,,
LunarLander_180,0.6985543602487964,,0.5261656858228855,,
LunarLander_103,2.199964203340192,,1.088638584986443,,
LunarLander_116,0.7082827581533843,,0.4606623370107743,,
RobotPush_256,1.8345266100058149,,1.5798806667653345,,
RobotPush_210,0.8235482277018266,,0.8953578436601584,,
RobotPush_12,0.961316711366464,,0.9993439519287738,,
RobotPush_125,0.6743508359573078,,0.6740045021378555,,
RobotPush_140,1.2525920672781077,,1.3002677513370964,,
RobotPush_96,0.9012409845276184,,0.9687942641431284,,
RobotPush_172,0.4523311558997746,,0.9085205960998876,,
RobotPush_182,1.1460501581636389,,1.0,,
RobotPush_123,0.8608580472812398,,0.7980826315585898,,
RobotPush_22,0.9540126089578548,,0.9727478843520028,,
RobotPush_11,0.9955512097952736,,0.9674978056739392,,
RobotPush_144,0.5958307357499708,,0.5934742046582375,,
RobotPush_298,0.9848243489371478,,0.9918143528797068,,
RobotPush_291,1.0010451973284948,,0.9546188859948052,,
RobotPush_90,0.929741864823187,,0.9752416206962798,,
RobotPush_57,0.9666337415796922,,0.9349963466780602,,
RobotPush_160,1.0069049215068266,,0.9909981436633786,,
RobotPush_250,0.9695452148977536,,0.9695452148977536,,
RobotPush_21,0.9499574115106456,,0.8620380882832804,,
RobotPush_100,0.9964695386478932,,0.9958820269246096,,
HPOB_5906_9914,0.9525756877803928,,0.9525756877803928,,
Rover_107,0.9963360803752844,,1.0011792665498924,,
HPOB_5906_9952,0.8179245997633815,,0.778868202358008,,
Rover_160,0.958278932760252,,0.9352824786303388,,
HPOB_5906_3492,0.9976855546683608,,0.7375889117119178,,
Rover_292,1.027497827378209,,0.8940870502797063,,
HPOB_5906_3493,0.9713328833828134,,0.9722284431664177,,
Rover_130,0.9181443240237964,,1.0061173374673107,,
HPOB_5906_3954,0.1854573793615221,,0.4742667751716661,,
Rover_85,0.9127913880415208,,0.8829864225052797,,
HPOB_5906_7295,0.2145156454981155,,0.1628680913249588,,
Rover_54,0.9573845363055148,,0.840699767647376,,
HPOB_5906_49,0.5178674247088451,,0.9915180843052362,,
Rover_205,0.9634443184091556,,0.9254114312866106,,
HPOB_5906_14965,0.9641189713286572,,0.708930201803518,,
HPOB_5906_14951,1.00099204457794,,1.00065579285921,,
Rover_150,0.9622780831607632,,1.0150807318893802,,
HPOB_5906_31,0.983532200998334,,0.9975134934952004,,
Rover_97,0.9132857999177852,,0.981489169369724,,
HPOB_5906_125923,0.9915971835243396,,0.7112502754361731,,
Rover_26,0.98284062057039,,0.9521229890325176,,
HPOB_5906_3,0.6637176534390467,,0.5725011628280905,,
Rover_215,0.8704254560807373,,0.9119406586745278,,
HPOB_5906_3902,0.9996219094670412,,1.0427754689619309,,
Rover_63,0.8017076485890035,,0.8960725823984972,,
HPOB_5906_9957,1.0004113795184888,,0.9736840033566554,,
Rover_294,0.9973614644233536,,0.9221752584138712,,
HPOB_5906_9967,0.947620718220356,,0.9926888834828164,,
Rover_56,0.9260779234611528,,0.8935805625825997,,
HPOB_5906_9983,1.0006458879509796,,1.0021893793406864,,
Rover_13,0.9108029045407544,,0.983167867469883,,
HPOB_5906_3917,0.3644638112294421,,0.4073384410455581,,
Rover_135,0.9280461181774352,,0.9820873217922148,,
HPOB_5906_9978,0.963369690813687,,0.9433544680140856,,
Rover_82,0.8783954347808186,,0.8753678415080368,,
HPOB_5906_3891,0.9878035059851006,,0.3432780604268957,,
HPOB_5906_6566,0.0437700354699267,,0.0805388373745161,,
Rover_165,0.9970807472468998,,0.8285585106245174,,
HPOB_5906_9889,0.9828020553746531,,0.986695780846144,,
Rover_252,0.8305215885367784,,0.8595492745626666,,
HPOB_5906_3494,0.9046236924169286,,0.9241892935849728,,
Rover_43,0.7694737314528918,,0.8695236238778179,,
HPOB_5906_37,1.0108592458660757,,1.0330329171326271,,
HPOB_5906_3896,0.8275488824886763,,1.1454437560240858,,
HPOB_5889_6566,0.4794487064399475,,0.6069949506088672,,
HPOB_5889_14971,0.8897302596827329,,0.9494949885533122,,
HPOB_5889_9983,0.9570300945376732,,0.6430341875484749,,
HPOB_5889_3954,0.1187225628927471,,0.3537939146152113,,
HPOB_5889_9977,0.2188217805206931,,0.3123366538040668,,
HPOB_5889_7295,0.5208919611416113,,0.2043643064823431,,
HPOB_5889_3889,0.1628634237991766,,0.07103298848551,,
HPOB_5889_9970,0.3696084325303643,,0.8988426811747735,,
HPOB_5889_3891,0.2624719959992667,,0.1954945156166606,,
HPOB_5889_9978,0.1376095868897444,,0.0608298116566707,,
HPOB_5889_3917,0.2522232031349566,,0.6142368473085708,,
HPOB_5889_9957,0.8217734374500246,,0.3217549744882527,,
HPOB_5889_9980,0.3301325429845382,,0.4303996699511931,,
HPOB_5889_3494,0.8571123058923786,,1.0528218543658072,,
HPOB_5889_10101,0.699252819684779,,0.972491303148953,,
HPOB_5889_31,0.5133723840117453,,0.4459846764802932,,
HPOB_5889_3493,0.8125747778007428,,1.0052801292633888,,
HPOB_5889_3913,0.4520060654268413,,0.6246820160045748,,
HPOB_5889_9946,0.7776697491228519,,0.931815496126076,,
HPOB_5889_125923,0.6800767728394537,,0.5460804481482658,,
