task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch
AntMorphology-Exact-v0,0.2165400385856628,0.2477777898311615,
DKittyMorphology-Exact-v0,0.3090952038764953,0.8776143789291382,
Superconductor-RandomForest-v0,0.2408491969108581,0.2522419989109039,
TFBind8-Exact-v0,0.5103440880775452,0.4953871667385101,
TFBind10-Exact-v0,0.4440063834190368,0.4385798871517181,
HopperController-Exact-v0,-0.0462735220789909,-0.0505344793200492,
gtopx_data_2_1,0.9998206930455724,,0.9998033528151572
gtopx_data_3_1,0.9999914638607365,,0.999984392359604
gtopx_data_4_1,0.9999842285860804,,0.999999742165597
gtopx_data_6_1,0.9999344311103554,,0.9999729024903008
KP_50,1.914032340049744,,2.206943988800049
KP_100,2.151984214782715,,2.151432514190674
KP_200,2.190485000610352,,2.0693368911743164
TSP_20,-0.0040589249692857,,0.0787800028920173
TSP_50,0.2997518479824066,,0.0629479363560676
TSP_100,0.3199373483657837,,0.2478302717208862
LunarLander_136,0.3422078107573572,,0.5486476248565783
LunarLander_100,0.5060312332544447,,0.3420460326426821
LunarLander_148,0.4045802212703625,,0.5668908868842327
LunarLander_91,0.5678602980790592,,0.5533884764021066
LunarLander_152,0.7910677421361701,,0.6477817649949322
LunarLander_117,0.7398002647024483,,0.5723537035495161
LunarLander_174,0.6296881315576796,,0.5709076563616275
LunarLander_127,0.4589199712881291,,0.4437000112541345
LunarLander_60,0.6928223990176308,,0.6928223990176308
LunarLander_163,0.8645053508768741,,0.8578096675484406
LunarLander_86,0.515949812660673,,0.6232120349510124
LunarLander_142,0.4184428661343925,,0.2834624660952997
LunarLander_113,0.5313906623468183,,0.3525803887030944
LunarLander_155,0.6664314031451267,,0.7692118441912938
LunarLander_53,0.5639991352967944,,0.6486503786694477
LunarLander_159,0.5239009815571198,,0.5280330680243357
LunarLander_180,0.5328835861580205,,0.5485252877508517
LunarLander_103,0.5796069611193995,,0.263131639214773
LunarLander_116,0.765789756488231,,0.6607380033551811
RobotPush_256,0.9014586721174074,,0.9377157129700278
RobotPush_210,0.8126660274027155,,0.78839233511532
RobotPush_12,0.7840776547916448,,0.9239087834298738
RobotPush_125,0.6579182666133604,,0.6579182666133604
RobotPush_140,0.7254401793705704,,0.7065035277019579
RobotPush_96,0.50899594257849,,0.7245708782295931
RobotPush_172,0.3854947008625123,,0.4106787207838682
RobotPush_182,1.0,,1.0
RobotPush_123,0.8969010837716471,,0.7850740011569094
RobotPush_22,0.6833136862612578,,
RobotPush_11,0.8000888301308497,,
RobotPush_144,0.5377411424489624,,
RobotPush_298,0.956630396880986,,
RobotPush_291,0.7295161207985588,,
RobotPush_90,0.607509757060099,,
RobotPush_57,0.5807208614543103,,
RobotPush_160,0.939779972123764,,
RobotPush_250,0.936264926779006,,
RobotPush_21,0.7204023877370564,,
RobotPush_100,0.7609385044617663,,
Rover_107,0.8231876984937995,,
Rover_160,0.785805216982287,,
Rover_292,0.8399698545303222,,
Rover_130,0.9640377626046556,,
Rover_85,0.8718468930400093,,
Rover_54,0.968259026411799,,
Rover_205,0.8148771850577442,,
Rover_150,0.9173285301344484,,
Rover_97,0.8116631634826472,,
Rover_26,0.9162495309482068,,
Rover_215,0.4773837825063571,,
Rover_63,0.4790693302468294,,
Rover_294,0.8508806949421241,,
Rover_56,0.7840848585340296,,
Rover_13,0.7832280685295918,,
Rover_135,0.9135130837654036,,
Rover_82,0.665133378351985,,
Rover_165,0.7472093866382452,,
Rover_252,0.8927003400102823,,
Rover_43,0.7702982687916413,,
HPOB_5906_9914,0.6307007935502034,,
HPOB_5906_9952,0.3435819144681781,,
HPOB_5906_3492,0.9850533425379614,,
HPOB_5906_3493,0.9517780038190083,,
HPOB_5906_3954,0.4878892545406272,,
HPOB_5906_7295,0.0720747912771544,,
HPOB_5906_49,0.5046691080889849,,
HPOB_5906_14965,0.7450701228443058,,
HPOB_5906_14951,0.1569249988621187,,
HPOB_5906_31,0.6259283521282135,,
HPOB_5906_125923,0.1300592092931904,,
HPOB_5906_3,0.1892599605309863,,
HPOB_5906_3902,0.9196735374839182,,
HPOB_5906_9957,0.0649618132232728,,
HPOB_5906_9967,0.8395215445268368,,
HPOB_5906_9983,0.2793575072416307,,
HPOB_5906_3917,0.3390941861230485,,
HPOB_5906_9978,0.9087552585443246,,
HPOB_5906_3891,0.9933672082203312,,
HPOB_5906_6566,0.0592034637253007,,
HPOB_5906_9889,0.7322846857841296,,
HPOB_5906_3494,0.465138704893213,,
HPOB_5906_37,0.992381110183142,,
HPOB_5906_3896,0.1391458903278506,,
HPOB_5889_6566,0.096706143729153,,
HPOB_5889_14971,0.1638155897067121,,
HPOB_5889_9983,0.090627771804241,,
HPOB_5889_3954,0.0768491207541006,,
HPOB_5889_9977,0.2308682477814856,,
HPOB_5889_7295,0.0562228584400941,,
HPOB_5889_3889,0.0545755805871228,,
HPOB_5889_9970,0.2604327119175073,,
HPOB_5889_3891,0.1820849742989942,,
HPOB_5889_9978,0.0389128580174947,,
HPOB_5889_3917,0.2331017805597329,,
HPOB_5889_9957,0.1223027430249392,,
HPOB_5889_9980,0.1570640224583096,,
HPOB_5889_3494,-0.0031441236144598,,
HPOB_5889_10101,0.5831057964624308,,
HPOB_5889_31,0.8804559707641597,,
HPOB_5889_3493,0.1661965708309565,,
HPOB_5889_3913,0.3864120898465111,,
HPOB_5889_9946,0.535652188223425,,
HPOB_5889_125923,0.5087931017150858,,
