task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch,Expert_GA,Expert_Grad
AntMorphology-Exact-v0,0.7053380608558655,0.6510792970657349,,0.4777171015739441,0.5370650291442871
DKittyMorphology-Exact-v0,0.898075520992279,0.8764698505401611,,0.8214453458786011,0.8327673673629761
gtopx_data_2_1,0.9999533510942076,,0.9999465309638148,0.9999040804633996,0.9998997978415766
gtopx_data_3_1,0.9999981177668864,,0.9999991526754238,0.999997452345904,0.9999901003354092
Superconductor-RandomForest-v0,0.4291429817676544,0.4251316487789154,,0.4828345775604248,0.5787320733070374
TFBind8-Exact-v0,0.8683770895004272,0.9973714351654052,,0.9774667024612428,0.94124436378479
gtopx_data_4_1,0.9999999492737154,,0.999999984704061,0.9999999462704038,0.999999884742387
TFBind10-Exact-v0,0.6305810809135437,0.580073893070221,,0.8142180442810059,0.6882039904594421
gtopx_data_6_1,0.9999421898115946,,0.9999796083209174,0.999972798754119,0.999942577806346
KP_50,2.422183990478516,,2.267366886138916,1.9364008903503416,2.277195692062378
KP_100,2.375807762145996,,2.216468095779419,1.879428505897522,2.3073620796203613
KP_200,2.2262237071990967,,2.166593074798584,2.0871622562408447,2.2770779132843018
TSP_20,0.756262481212616,,0.4359953105449676,0.9969357252120972,0.4610150456428528
TSP_50,0.3217377364635467,,0.2004063725471496,0.9903628826141356,0.2651800215244293
TSP_100,0.4238621890544891,,0.3362718820571899,0.9327110648155212,0.0950911343097686
HopperController-Exact-v0,0.0753024518489837,0.0214850902557373,,0.4472112357616424,0.5019513368606567
LunarLander_136,0.8614651871994307,,0.7505007017937254,0.8379651355505836,
LunarLander_100,0.7956709692725089,,1.005802096221128,,
LunarLander_148,0.9110646153926436,,0.6655849586230012,,
LunarLander_91,0.7708348171808496,,1.0339861471781826,,
LunarLander_152,0.8889401387507238,,0.7285908340235436,,
LunarLander_117,1.0539567093551094,,0.8472899068159402,,
LunarLander_174,1.0090615535546463,,0.6281013566016679,,
LunarLander_127,0.8494190481113294,,1.050113936026596,,
LunarLander_60,0.930670770116778,,0.8778730136696106,,
LunarLander_163,0.9256791893936116,,0.9319635854221188,,
LunarLander_86,0.7396453239027884,,0.7388102254980639,,
LunarLander_142,0.5819571829859445,,0.7847593259030923,,
LunarLander_113,0.5487457126121327,,0.7616162334988876,,
LunarLander_155,0.6163586520783555,,0.9359263350923324,,
LunarLander_53,0.7621240995535815,,0.536025853007074,,
LunarLander_159,0.8366880421562883,,0.8749928514264674,,
LunarLander_180,0.5104299644036664,,0.4799235476602179,,
LunarLander_103,0.8152975372538335,,1.6060026679937935,,
LunarLander_116,0.8210302458639224,,1.06812908066392,,
RobotPush_256,1.853402646658753,,1.246970965783358,,
RobotPush_210,0.9261881030209128,,0.940295844743423,,
RobotPush_12,0.9272903952060916,,0.992855843618052,,
RobotPush_125,0.8028071079531279,,0.7095544723665665,,
RobotPush_140,1.0921833086191166,,1.2525920672781077,,
RobotPush_96,0.9192398553983115,,0.906678528604681,,
RobotPush_172,0.7126778815308843,,0.533169455098744,,
RobotPush_182,1.0,,1.0333533126162298,,
RobotPush_123,0.7942653203695145,,0.8721743333105837,,
RobotPush_22,0.9745193350249516,,0.9849722305043046,,
RobotPush_11,0.999573299214584,,0.9780767744241106,,
RobotPush_144,0.6512759966541048,,0.592509625436043,,
RobotPush_298,0.962933488376649,,0.9659380769639808,,
RobotPush_291,1.0109017734569914,,0.8933534731105928,,
