task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch
RobotPush_123,-1.654100969845978,,1.878641820342906
RobotPush_22,1.577808767650644,,0.4548508036696116
RobotPush_11,0.0195230772389195,,-1.0507200439010074
RobotPush_144,-0.5637662380743422,,-0.174866512486754
RobotPush_298,0.0,,0.3681898611674615
RobotPush_291,-0.0763803138771524,,0.5225504332225452
RobotPush_90,-1.0061193712176997,,-3.772466515814704
RobotPush_57,1.5942018206264887,,1.8358447556134443
RobotPush_160,0.2635451079410037,,-3.119515989056679
RobotPush_250,0.0,,-0.4489861545950184
RobotPush_21,3.336856742353173,,-1.52742565499159
RobotPush_100,5.94442232914227,,4.3035784005077895
Rover_107,-0.5165163179809695,,-2.358693503178614
HPOB_5906_9914,-0.9575027227401732,,-0.9461042881011964
Rover_160,-8.34229274389645,,-10.17305573112716
HPOB_5906_9952,-0.7581677436828613,,-0.7528274059295654
Rover_292,-14.387171390520844,,-11.457833622469565
HPOB_5906_3492,-0.7397462725639343,,-0.6897920966148376
Rover_130,-6.953013986958688,,-5.455705380598452
HPOB_5906_3493,-0.6582372188568115,,-0.657466471195221
Rover_85,-10.640962471949784,,-7.45985955186443
HPOB_5906_3954,-0.8621742725372314,,-0.7683759331703186
Rover_54,-6.865717620342309,,-5.868726164975737
HPOB_5906_7295,-0.8327147960662842,,-0.8341736793518066
Rover_205,-7.721432797205986,,-3.025394388269312
HPOB_5906_49,-0.6577852964401245,,-0.6824961006641388
HPOB_5906_14965,-0.8908143043518066,,-0.8896889686584473
Rover_150,-14.578768147503135,,-9.675206870924423
HPOB_5906_14951,-0.7647087574005127,,-0.5752391815185547
Rover_97,-12.432092766172923,,-6.425159678656342
HPOB_5906_31,-0.7022833228111267,,-0.750055730342865
Rover_26,-6.029241921083033,,-8.365165203741773
HPOB_5906_125923,-0.842334508895874,,-0.8509671092033386
Rover_215,-21.847770281001345,,-15.13222058274297
HPOB_5906_3,-0.9411084055900574,,-0.9031651020050048
Rover_63,-18.5572414950452,,-19.714485610042004
HPOB_5906_3902,-0.8835669159889221,,-0.8879197239875793
Rover_294,-8.944095443859904,,-6.002851250113554
HPOB_5906_9957,-0.8264006972312927,,-0.8424136340618134
Rover_56,-8.408615126412672,,-12.128875913874472
HPOB_5906_9967,-0.7644350528717041,,-0.6902672052383423
Rover_13,-15.732496967380518,,-12.434008672404351
HPOB_5906_9983,-0.8542043566703796,,-0.5508737564086914
Rover_135,-6.060493867552344,,-5.622215191358599
HPOB_5906_3917,-0.845962405204773,,-0.8512946963310242
Rover_82,-17.828523362317085,,-16.600599993399292
HPOB_5906_9978,-0.9394107460975648,,-0.9369807243347168
HPOB_5906_3891,-0.8994433879852295,,-0.9102905988693236
Rover_165,-14.528183626848246,,-16.974079423084135
HPOB_5906_6566,-0.9319563806056976,,-0.8511605858802795
Rover_252,-18.656230023388467,,-16.530539797168892
HPOB_5906_9889,-0.9464635252952576,,-0.9662477374076844
Rover_43,-20.495544615119748,,-18.37674097176821
HPOB_5906_3494,-0.753533661365509,,-0.7860292792320251
HPOB_5906_37,-0.7126249670982361,,-0.7575522661209106
HPOB_5906_3896,-0.8227936625480652,,-0.8371651768684387
HPOB_5889_6566,-0.974349856376648,,-0.975135624408722
HPOB_5889_14971,-0.8326201438903809,,-0.8326201438903809
HPOB_5889_9983,-0.9151793122291564,,-0.9039443135261536
HPOB_5889_3954,-0.8715448379516602,,-0.8728004693984985
HPOB_5889_9977,-0.966050386428833,,-0.9643452167510986
HPOB_5889_7295,-0.8320187926292419,,-0.8341968655586243
HPOB_5889_3889,-0.99359530210495,,-0.99359530210495
HPOB_5889_9970,-0.5744730830192566,,-0.5693633556365967
HPOB_5889_3891,-0.9343248009681702,,-0.9228435307741164
HPOB_5889_9978,-0.9429527521133424,,-0.9435399174690248
HPOB_5889_3917,-0.863913357257843,,-0.8617944121360779
HPOB_5889_9957,-0.8627800941467285,,-0.8611138463020325
HPOB_5889_9980,-0.9160945415496826,,-0.914145827293396
HPOB_5889_3494,-0.9890318512916564,,-0.9892922043800354
HPOB_5889_10101,-0.7682354003190994,,-0.7767493724822998
HPOB_5889_31,-0.759633481502533,,-0.7675990462303162
HPOB_5889_3493,-0.9423709511756896,,-0.7223014235496521
HPOB_5889_3913,-0.8389595150947571,,-0.8396227955818176
HPOB_5889_9946,-0.9507323503494264,,-0.9503079652786256
HPOB_5889_125923,-0.8682124018669128,,-0.8607016801834106
