task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch,Expert_GA,Expert_Grad
RobotPush_123,0.7948645824407456,0.6289487127816227,0.7309130356735639,,
RobotPush_22,0.7339273159680699,0.4571398786551089,0.7832236046278644,,
RobotPush_11,0.5179662381858452,0.6030163739706709,0.4771409212437335,,
RobotPush_144,0.5412343765176331,0.5423164934863811,0.5412425652132212,,
RobotPush_298,0.8858654908331691,0.92256306507106,0.7577669878420483,,
RobotPush_291,0.7268594022254741,0.7613119039226943,0.6686290740466778,,
RobotPush_90,0.6077979642906144,0.4545138558489387,0.4760917991759618,,
RobotPush_57,0.6050848965389444,0.3852656257803722,0.3816805086050279,,
RobotPush_160,0.8242501997271269,0.985229510587502,0.8820491277210107,,
RobotPush_250,0.9344056256724202,0.8960947369200125,0.939798272467192,,
RobotPush_21,0.6016445018034806,,0.5725494481245784,,
RobotPush_100,0.7367105443078223,,0.6864004216049102,,
Rover_107,0.9152296417829778,,0.9358306469708308,,
Rover_160,0.9221392634329224,,0.8086650811922501,,
Rover_292,0.9813471189821532,,0.8708859999402483,,
Rover_130,0.8799223260870954,,0.8414042906313725,,
Rover_85,0.8495195494805092,,0.8684432006011262,,
Rover_54,0.5797868383064619,,0.7760066292768515,,
Rover_205,0.8477620582492851,,0.8395469464254239,,
Rover_150,0.7565047954161529,,0.8991299630209364,,
Rover_97,0.8461642280422628,,0.8118947695165842,,
Rover_26,0.8350730875121977,,0.8877279517797532,,
Rover_215,0.7398446515370993,,0.7098587694345033,,
Rover_63,0.660333809812953,,0.4484314117852178,,
Rover_294,0.7561690933475508,,0.8761896473178548,,
Rover_56,0.8207669500611678,,0.615154637571093,,
Rover_13,0.7960278482871452,,0.7580728702698956,,
Rover_135,0.8676015424666748,,0.8015335906457031,,
Rover_82,0.6283839402806077,,0.9201576856011404,,
Rover_165,0.8087021227933018,,0.8476221677734562,,
Rover_252,0.6762497699468847,,0.7800315549034587,,
Rover_43,0.6683365958599106,,0.7501691540152717,,
HPOB_5906_9914,0.9610262826995348,,0.9267377410703702,,
HPOB_5906_9952,0.0991290807858718,,0.7798326788106843,,
HPOB_5906_3492,0.7254109569076106,,0.6145909882350801,,
HPOB_5906_3493,0.9558484888798936,,0.985697330623015,,
HPOB_5906_3954,0.1902903780770883,,0.293045991443657,,
HPOB_5906_7295,0.1307997259564822,,0.0845946449109674,,
HPOB_5906_49,0.5019138290353964,,0.9804284561268912,,
HPOB_5906_14965,0.7612217030407874,,0.6875095315280165,,
HPOB_5906_14951,1.00065579285921,,0.8489399780873769,,
HPOB_5906_31,0.2496504570121195,,0.2737414089601431,,
HPOB_5906_125923,0.9875527620784512,,0.0352401091203936,,
HPOB_5906_3,0.1941412886800628,,0.1305409891352482,,
HPOB_5906_3902,0.5278038653916548,,0.5556328118065521,,
HPOB_5906_9957,0.5772509448500912,,0.4532550315566791,,
HPOB_5906_9967,0.8711120251955891,,0.0905251981393863,,
HPOB_5906_9983,0.4002057801069353,,1.0006458879509796,,
HPOB_5906_3917,0.2955116916529801,,0.3180852513762617,,
HPOB_5906_9978,0.9125613528285832,,0.4777362258202773,,
HPOB_5906_3891,0.0103226438867981,,0.2589752770100103,,
HPOB_5906_6566,0.1064047000358078,,0.0423315066670173,,
HPOB_5906_9889,0.9576896291759988,,0.9396616201546404,,
HPOB_5906_3494,0.9120528152667922,,0.4171365830384873,,
HPOB_5906_37,0.4296800847075792,,0.9108687555154202,,
HPOB_5906_3896,0.4584667506491678,,0.223977506472724,,
HPOB_5889_6566,0.096706143729153,,0.6069949506088672,,
HPOB_5889_14971,0.1638155897067121,,0.1000220777738749,,
HPOB_5889_9983,0.1315231523269392,,0.1813186577329522,,
HPOB_5889_3954,0.055316946276897,,0.0197876516223265,,
HPOB_5889_9977,0.0513770020430604,,0.1475254506528333,,
HPOB_5889_7295,0.071782971020812,,0.0347994233149796,,
HPOB_5889_3889,0.0308636078981088,,0.0746391513326702,,
HPOB_5889_9970,0.3418115675747756,,0.3287132764921718,,
HPOB_5889_3891,0.0527600578104132,,0.2614357014678181,,
HPOB_5889_9978,0.0483369592808048,,0.0351862061694976,,
HPOB_5889_3917,0.1979764675632592,,0.5027292030521494,,
HPOB_5889_9957,0.1466858640815512,,0.1024293660618247,,
HPOB_5889_9980,0.2877379875153498,,0.2757301531414491,,
HPOB_5889_3494,0.0429352243113223,,0.0183259643045232,,
HPOB_5889_10101,0.5142366496043888,,0.5247138295342398,,
HPOB_5889_31,0.1813400536775591,,0.0628395006060603,,
HPOB_5889_3493,0.3116624043025204,,0.0337061244102418,,
HPOB_5889_3913,0.449112518596403,,0.135532591329996,,
HPOB_5889_9946,0.4633852721226201,,0.3067198388606915,,
HPOB_5889_125923,0.3847822926186436,,0.4634264532284142,,
