task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch,Expert_GA,Expert_Grad,baseline_embed_regress_proj_t5_addmeta
RobotPush_90,0.542504766414241,0.559528436698075,0.5547774434071429,,,
RobotPush_57,0.770207094892612,0.3661388749838561,0.3969446633778588,,,
RobotPush_160,0.9562465384293076,0.8877204578246306,0.8678274528302132,,,
RobotPush_250,0.8823434333348916,0.9356334698735248,0.9523345779715215,,,
RobotPush_21,0.5775344569375548,0.8214357078488005,0.5691602600629546,,,
RobotPush_100,0.5239012811821637,0.7141315665127796,0.7524820008527979,,,
Rover_107,0.9646174779096138,0.8875043752875622,0.8575018503001629,,,
Rover_160,0.7823633154050689,0.7456086205806665,0.70267634625759,,,
Rover_292,0.7910020591432617,0.8418639307725488,0.8826004837777539,,,
Rover_130,0.7572906251126433,0.7013409796237295,0.8362787837749904,,,
Rover_85,0.6378927464843039,0.8634914976622091,0.5394451211128446,,,
Rover_54,0.8580772310918434,0.7274523108567562,0.6649914445663438,,,
Rover_205,0.8427568855601612,0.8299547466892272,0.7784255333364101,,,
Rover_150,0.6728354778103071,0.846030075469017,0.8286564539551101,,,
Rover_97,0.8117058803090709,0.8334990581798769,0.8302159439047684,,,
Rover_26,0.8533056388979903,0.8606822035921103,0.9113366947135196,,,
Rover_215,0.7480158450237393,0.738228569404491,0.6955364745393366,,,
Rover_63,0.390315258430501,1.0286205447844632,0.3450845703696528,,,
Rover_294,0.6722480161163835,0.8426672080477661,0.7826378610890737,,,
Rover_56,0.731136269485881,0.8188634562453074,0.7654038274471995,,,
Rover_13,0.7731662896267468,0.902993803821222,0.8053967268504388,,,
Rover_135,0.8917465365815164,0.8563206466862512,0.8391347036988333,,,
Rover_82,0.4217749421806318,0.910552747799154,0.5717321248791165,,,
Rover_165,0.6580680556298015,0.8272678193692838,0.8751632472773927,,,
Rover_252,0.6558309526068404,0.8013986969738903,0.7079836855041888,,,
Rover_43,0.8975401209096228,0.6519299853720941,0.78434336348202,,,
HPOB_5906_9914,0.7385677909408626,,0.4481328563790572,0.8308300303668289,0.9525756877803928,
HPOB_5906_9952,0.2829833996720298,,0.8802910152064355,0.9872306333641708,0.7513288785295921,
HPOB_5906_3492,0.6414740740882793,,0.6656608503672988,0.9879970199629832,0.9836315100058242,
HPOB_5906_3493,0.948465261841695,,0.8663971583386384,0.9301711314399194,0.948022457282024,
HPOB_5906_3954,0.1715566804834706,,0.4103442137448357,0.9088110589181811,0.5100415430211658,
HPOB_5906_7295,0.0544607394870638,,0.071342150663818,0.6893966893543026,0.3655063795860421,
HPOB_5906_49,0.486025546509501,,0.1625438497359745,0.9939815071665776,0.5121434530274254,
HPOB_5906_14965,0.2057234915081333,,0.6875095315280165,0.9913079811243402,1.0273629723751374,
HPOB_5906_14951,0.3508443950143206,,0.1125102113990854,,,
HPOB_5906_31,0.8761450924090479,,0.2405549661437077,,,
HPOB_5906_125923,0.1636477451133304,,0.0292243741707877,,,
HPOB_5906_3,0.1012947759939074,,0.1441071270070071,,,
HPOB_5906_3902,0.8497830701265895,,0.1066983864070029,,,
HPOB_5906_9957,0.1967165071531792,,0.1114860116325869,,,
HPOB_5906_9967,0.9939968825720504,,0.7948868826150433,,,
HPOB_5906_9983,0.6369943651029465,,0.9982510742624056,,,
HPOB_5906_3917,0.3156687479024243,,0.3406905429633411,,,
HPOB_5906_9978,0.6440383803643854,,0.8315459173493632,,,
HPOB_5906_3891,0.2875027363934235,,0.2837964406073796,,,
HPOB_5906_6566,0.0211012677905842,,0.0184521566277197,,,
HPOB_5906_9889,0.7124119642322962,,0.9438272454372192,,,
HPOB_5906_3494,0.9002370614735667,,0.4236845623869681,,,
HPOB_5906_37,0.9922373720222036,,0.371038233839812,,,
HPOB_5906_3896,0.7515290746920477,,0.2940606639428749,,,
HPOB_5889_6566,0.096706143729153,,0.096706143729153,,,
HPOB_5889_14971,0.1638155897067121,,0.1658099707259423,,,
HPOB_5889_9983,0.0845419968551769,,0.0821238275686048,,,
HPOB_5889_3954,0.0121229560478151,,0.0701877658958208,,,
HPOB_5889_9977,0.1538110494181958,,0.2003110829132845,,,
HPOB_5889_7295,0.0834051964420579,,0.0347994233149796,,,
HPOB_5889_3889,0.0460069839098386,,0.0409957111246102,,,
HPOB_5889_9970,0.28975369311261,,0.198386811403503,,,
HPOB_5889_3891,0.0617352722334926,,0.175060216407115,,,
HPOB_5889_9978,0.0434339286343362,,0.0351862061694976,,,
HPOB_5889_3917,0.2115695781916066,,0.1169513599234691,,,
HPOB_5889_9957,0.1300962471906792,,0.0959505391154326,,,
HPOB_5889_9980,0.1478967077922238,,0.1906071000844482,,,
HPOB_5889_3494,0.4676326273251608,,0.8592146266103761,,,
HPOB_5889_10101,0.5022713279781186,,0.23968995169791,,,
HPOB_5889_31,0.0653792172670367,,0.126425549387932,,,
HPOB_5889_3493,0.7231521383352143,,0.0516359694740839,,,
HPOB_5889_3913,0.2446663226522083,,0.1813155372745073,,,
HPOB_5889_9946,0.2291043250880045,,0.4277081705501898,,,
HPOB_5889_125923,0.2952971850946435,,0.2457973227806574,,,
adaptec1,,,,0.1720369284002358,-1.6797185101144498,-2.370692096834946
adaptec2,,,,0.323441800714221,-2521618638.668885,0.4805223449938536
adaptec3,,,,0.5291566108107331,-0.5600438849149129,-0.08596643778515752
adaptec4,,,,0.7471338213280809,,
